Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
9446836.0,5077517.0,4369319.0,12.2,13.4,9.0,32.5765975148855,11.7337839353928,8.61154260579138,21.1109287987867,5.968,65685890438.8922,3.89877218680512,-1470373999.92803,5340954071.65733,3704.30904061423,7.24,91.0472704631043,66.6,77.6,95.8345794677734,98.5973968505859,97.6052932739258,100.0,2012,Belarus
9461643.0,5082430.0,4379214.0,11.5,14.3,9.0,32.7308937270753,12.2469847182348,9.09137525588998,21.39464543965,6.022,61762382327.9319,18.1775916872082,-682511061.124144,4942076094.10147,3632.87856030924,7.52,91.3924705961574,64.7,76.7,96.9309768676758,91.2559967041016,98.9563064575195,None,2011,Belarus
9483836.0,5090285.0,4393551.0,11.4,14.5,9.0,32.8684476366487,12.7785190840784,9.54468949226506,21.6750795699202,6.054,57231904542.8755,8.21420410001603,-1162638701.90129,5088786003.74013,3566.17301269233,7.29,91.9955359666712,64.6,76.5,97.6069869995117,82.6692733764648,96.133056640625,None,2010,Belarus
9504583.0,5098294.0,4406288.0,11.4,14.1,9.0,32.8974729085268,13.3932287584802,10.0354618815087,21.9978449652131,6.1,50873167326.0414,-3.94684789618216,-1113688261.93588,4136696442.95662,3299.4609021774,7.39,91.7790718102573,64.7,76.4,98.1668395996094,75.9017486572266,96.9903106689453,99.8232116699219,2009,Belarus
9527985.0,5108481.0,4419504.0,11.1,13.8,9.0,33.2348616622388,13.9339518841736,10.5748847813377,22.5579522924513,6.732,60752106347.126,16.7413759843789,-787872121.325594,5264931660.73769,3481.74351659874,7.08,93.1867718536784,64.7,76.5,97.4913024902344,70.5071029663086,94.2764434814453,None,2008,Belarus
9560953.0,5124332.0,4436621.0,10.7,13.7,9.0,33.133561895053,14.5335869616703,10.9992529174009,22.8872409112178,7.404,45275711995.825,11.0137480921962,-410971631.998807,3759319317.08044,3393.90853610514,7.28,92.341801762508,64.5,76.2,97.7906723022461,69.5346298217773,99.6099624633789,None,2007,Belarus
9604924.0,5145919.0,4459004.0,9.9,14.2,9.0,33.1463905208199,15.1849454605164,11.4940214749089,23.3296132879131,8.059,36961894281.3444,15.0936941306651,-114770395.792144,3170860223.07606,3365.98186513501,7.2,92.5839339124781,63.6,75.5,99.3765563964844,66.4904403686523,102.09073638916,None,2006,Belarus
9663915.0,5174635.0,4489280.0,9.3,14.5,9.0,33.1229606123711,15.8506969709848,11.9719175262085,23.7676544799992,8.742,30210091836.8294,15.7075103321027,55472602.167312,2573474106.47129,3245.37208781327,6.83,92.6726429250754,62.9,75.1,101.108100891113,63.722110748291,103.844169616699,None,2005,Belarus
9730146.0,5207144.0,4523002.0,9.1,14.3,9.0,33.1129040632984,16.5501841581616,12.4837049097982,24.2354762266807,9.436,23141566292.9462,13.622767810751,-18614888.9485525,2048086804.36614,3174.05309231742,6.27,93.5856552985175,63.2,75.0,103.449501037598,60.8694190979004,104.604133605957,None,2004,Belarus
9796749.0,5240024.0,4556725.0,9.0,14.5,9.0,33.0499087743015,17.2194776767679,12.9413386897174,24.6501730494173,10.149,17825444724.4878,10.60413490937,25144910.2263476,1539339043.61688,3063.05693858238,6.25,92.190850626206,62.7,74.7,104.92317199707,59.4798316955566,104.548950195312,None,2003,Belarus
9865548.0,5273950.0,4591597.0,8.9,14.8,9.0,33.1380022611804,17.9286980994085,13.4928327743713,25.1653781413963,10.832,14594900944.7658,8.21786047079614,-30145400.1295424,1478234650.34731,3000.7456250783,6.52,92.0280213771872,62.3,74.1,114.076889038086,56.8730087280273,131.990005493164,None,2002,Belarus
9928549.0,5305393.0,4623156.0,9.2,14.1,9.0,33.2943492932226,18.5415905171115,13.9929279869686,25.6738996432839,11.519,12354820143.8849,10.7813567750904,-43260431.6546763,1278776978.41727,3009.40248167179,6.26,91.2303339951224,62.8,74.5,116.304542541504,54.3443717956543,108.601829528809,None,2001,Belarus
9979610.0,5330773.0,4648837.0,9.4,13.5,9.0,33.5408567855068,19.2797857586165,14.6236740612097,26.2848579956474,12.169,12736780455.1539,9.7321229732415,-52643908.9692102,1540746318.60776,2996.30947501957,5.65,91.622449702941,63.4,74.7,115.920928955078,51.8044013977051,103.682693481445,None,2000,Belarus
10026738.0,5353387.0,4673352.0,9.3,14.2,9.0,33.6652354125621,19.8900271080847,15.1037093827528,26.728083882132,12.8,12138243080.6258,3.50551299630513,11415964.7011633,1541624548.73646,3005.3642570495,4.5,92.2441612279814,62.2,73.9,113.760719299316,49.4420700073242,98.6606903076172,99.7918395996094,1999,Belarus
10071963.0,5374327.0,4697636.0,9.2,13.6,9.0,34.0802577234826,20.39863600519,15.5577723475292,27.3830880908857,14.0,15221352698.8944,11.5497996542132,-92889659.6574897,1835963581.18361,3015.40027500101,4.12,91.2963115022956,62.7,74.4,103.712699890137,46.6532287597656,None,None,1998,Belarus
10117433.0,5394834.0,4722599.0,8.9,13.5,None,34.4790737003259,21.0126531114309,16.0810621179993,28.1190068760135,17.1,14130585516.1787,11.2464375294294,-84784283.5130971,1896032357.47304,2952.92294003825,3.82,92.3822256811082,62.9,74.3,99.7707672119141,43.182071685791,93.2746276855469,None,1997,Belarus
10159569.0,5413250.0,4746319.0,9.4,13.1,None,34.7999698574618,21.6186160752559,16.6772097692128,28.874720347459,24.4,14756846153.8462,4.86824889194301,-31307692.3076923,2228076923.07692,2806.61512314154,3.49,92.1683513745182,63.0,74.3,96.0178604125977,43.0518112182617,88.8298110961914,None,1996,Belarus
10193831.0,5427298.0,4766533.0,9.9,13.1,None,35.3828925275881,22.0151255963352,16.9099881576937,29.4139605613381,17.7,13970425776.7549,-9.66609067306541,-67663981.5880322,2202646720.36824,2790.02074882348,2.82,93.0969196201241,62.9,74.3,94.7000427246094,39.7630500793457,93.056037902832,None,1995,Belarus
11685814.0,5911748.0,5774066.0,None,None,12.0,19.0653732642267,0.907770508441164,0.565488562003862,8.55281022044626,5.56,583435595579.963,None,9013253903.50198,3737374921.59535,None,None,None,None,None,None,None,None,None,2022,Belgium
11586195.0,5863808.0,5722387.0,10.2,9.7,12.0,19.3705844650885,0.935983610522019,0.555489299447137,8.23736124069323,6.26,600748812601.541,5.13911751004331,6394722034.49602,3854432396.51157,None,None,None,79.5,84.4,101.821136474609,82.6882019042969,None,None,2021,Belgium
11538604.0,5842749.0,5695855.0,9.9,11.0,12.0,20.4124792824811,0.915486837410037,0.63818716431879,8.35112865713547,5.55,526264230147.394,-7.0013199266342,5407384818.98834,3574160064.12452,None,12.28,None,78.5,83.0,102.064270019531,79.4996032714844,None,None,2020,Belgium
11488980.0,5821746.0,5667234.0,10.2,9.5,12.0,20.8365633061819,0.919572762405431,0.632623110644006,8.47867949054803,5.36,535865804349.803,2.40955803248049,5183614770.19607,3590378647.84313,None,10.2,None,79.8,84.3,102.148559570312,79.3044815063477,None,None,2019,Belgium
11427054.0,5794664.0,5632391.0,10.4,9.7,12.0,21.0625864947321,0.994281960654542,0.639758474786934,8.61177118636238,5.95,543299066998.902,0.563449756758743,4808610573.0196,3276322096.54902,None,10.65,None,79.4,83.9,102.500366210938,79.1237487792969,None,None,2018,Belgium
11375158.0,5772621.0,5602537.0,10.5,9.6,12.0,20.7568484852585,1.16361136048694,0.708722140466884,8.62821948743892,7.09,502764720556.354,0.870568567705021,4608986231.88236,3343856282.35295,None,9.66,None,79.2,83.9,102.752861022949,80.7738189697266,None,None,2017,Belgium
11331422.0,5754446.0,5576976.0,10.8,9.5,12.0,21.264384307925,1.25137555005698,0.755248245483931,8.18441429415601,7.83,476062757356.927,1.12781345541548,4566307411.40079,2991737733.38522,None,9.2,None,79.0,84.0,102.055862426758,77.2435073852539,None,None,2016,Belgium
11274196.0,5729707.0,5544490.0,10.8,9.8,12.0,21.4341026059747,1.17651655226787,0.729631992188551,8.37044133457544,8.48,462335574841.484,1.7846446367288,6543241321.17187,3173539721.05469,None,9.42,75.8707843536824,78.7,83.4,102.243827819824,76.423942565918,None,None,2015,Belgium
11209057.0,5700881.0,5508176.0,11.2,9.3,12.0,21.3930693328736,1.21816556033436,0.83897988709109,8.32705586644717,8.52,535390200131.018,1.19274567484935,11233935482.2353,3414911266.07842,7709.12307788247,9.13,72.6525048356486,78.8,83.9,103.104873657227,74.0397262573242,None,None,2014,Belgium
11159407.0,5679319.0,5480089.0,11.3,9.8,12.0,21.7035506527812,1.35984376517263,0.84176934497985,8.58429262837199,8.43,521791015247.06,0.534098658881391,12854323254.353,3554309496.54903,7989.67185263518,8.26,70.820305796114,78.1,83.2,103.191062927246,71.7841110229492,None,None,2013,Belgium
11106932.0,5655983.0,5450949.0,11.5,9.8,12.0,21.7561401575316,1.17198561233715,0.694957765213202,8.64896465774317,7.54,496152879924.727,2.61873177826865,11513119767.5391,3876078944.17969,7988.52464388906,7.69,71.1157141124069,77.8,83.1,101.520362854004,69.7490615844727,None,None,2012,Belgium
11038264.0,5624101.0,5414163.0,11.7,9.4,12.0,23.2336846489351,1.3005247930685,0.888029052790245,9.69692247607315,7.14,523330354138.133,-2.61704836045239,837261084.630352,3391359778.21012,8028.79873139472,6.7,70.2544959262826,78.0,83.3,101.269889831543,67.7034072875977,None,None,2011,Belgium
10895586.0,5554185.0,5341400.0,11.9,9.7,12.0,23.3750875924463,1.35198103986182,0.892563434490194,10.1045400990214,8.29,481420882905.001,0.490505530142443,7389146985.00001,3683371186.66667,8393.94962326946,6.25,72.7936170372105,77.5,83.0,102.236808776855,66.8578872680664,None,None,2010,Belgium
10796493.0,5506057.0,5290436.0,11.8,9.6,12.0,23.4744365284505,1.48703182808778,0.989012644497785,9.74384597615724,7.91,483254171097.812,-2.20157079935393,8986722622.38281,3118315060.58594,7903.95547887634,4.87,72.6400231167136,77.4,82.8,102.259460449219,64.9798431396484,None,None,2009,Belgium
10709973.0,5464009.0,5245964.0,11.9,9.8,12.0,24.6725001696308,1.55280731151544,1.03358666191801,10.3142361006312,6.98,517328087920.078,-2.12196855368431,12582754261.7969,3685124902.5,8521.49673953426,3.95,73.3936320880596,76.9,82.6,102.265731811523,62.7642097473145,None,None,2008,Belgium
10625700.0,5422833.0,5202866.0,11.7,9.5,12.0,24.4302468637766,1.8563215168559,1.30742198815146,11.0426801171453,7.46,470922156309.453,2.81719225414992,6550610931.84316,4179546876.19609,8614.67950346801,3.4,72.6665499302844,77.1,82.6,102.451301574707,62.461841583252,None,None,2007,Belgium
10547958.0,5384595.0,5163364.0,11.6,9.6,12.0,24.6929993638952,1.95427479493744,1.27997333455443,10.7682502292227,8.25,408259840868.823,1.09488041200972,5871305658.70587,3704016529.41176,8683.67128500132,2.87,73.9425114862405,76.6,82.3,102.793403625488,63.3717384338379,None,None,2006,Belgium
10478617.0,5350390.0,5128227.0,11.4,9.9,12.0,24.6860782144349,2.03895104447731,1.48287272570492,11.3530977839096,8.44,385714762230.039,0.770624764716459,4818734851.98443,3242472476.88716,8509.99707308703,2.44,74.7639489844314,76.2,81.9,103.112442016602,62.8203315734863,None,None,2005,Belgium
10421137.0,5322057.0,5099079.0,11.3,9.7,12.0,24.9384840159169,2.21884437247461,1.57366363243887,10.872474540181,7.36,369214712443.206,1.92847744408951,5126743397.87646,3776736213.66796,8576.22349653402,2.04,75.0194585935233,76.0,81.9,103.039421081543,62.0411491394043,None,None,2004,Belgium
10376133.0,5300080.0,5076053.0,11.0,10.3,12.0,24.9192754931024,1.72110023385995,1.0594212800574,11.60718978294,7.68,318082528506.588,-0.0966769489805444,6073539493.60783,3274483103.21568,8411.90065701741,1.89,75.232845873978,75.3,81.1,103.77693939209,59.6124610900879,None,None,2003,Belgium
10332785.0,5278890.0,5053895.0,10.9,10.2,12.0,25.7844370575528,1.78976465599101,1.0885367092004,12.7057053340843,6.91,258383599375.177,1.42805684336371,4465282803.88236,2669449184.43138,8311.89267946638,1.68,74.4701814763315,75.1,81.2,103.605331420898,58.1100807189941,None,None,2002,Belgium
10286570.0,5255887.0,5030684.0,11.2,10.1,12.0,25.4883034140886,1.37962764223275,0.947065846664805,11.8113878607636,6.18,236746141604.37,-0.341912669172146,4428529761.96851,2626344026.61418,8267.18721595245,1.58,75.6282926275786,74.9,81.2,103.426696777344,56.7148895263672,None,None,2001,Belgium
10251250.0,5238286.0,5012963.0,11.4,10.2,12.0,25.8134549578829,1.90788828649554,1.19390709906806,11.6668537575485,6.59,236792460312.471,2.45145706594244,6102585195.13727,2784691835.29412,8247.67711254725,1.44,75.8540863960788,74.6,81.0,102.907371520996,56.201831817627,None,None,2000,Belgium
10226419.0,5225912.0,5000507.0,11.2,10.3,12.0,25.7711699481787,2.39302003471448,1.99124612087197,11.4733082724633,8.65,258245733221.468,2.15576670487437,6015775160.03862,2779331820.77221,7944.12980731574,1.4,75.7901428991254,74.4,81.0,101.967742919922,56.1862907409668,None,None,1999,Belgium
10203008.0,5214277.0,4988730.0,11.2,10.3,12.0,27.2450128787514,2.23778329243896,1.57059805257152,12.7651699852711,9.32,258528339631.029,1.78776185985075,6278728606.35697,3246276950.43343,7913.05858037159,1.29,77.0485270457957,74.4,80.7,None,None,None,None,1998,Belgium
10181245.0,5203539.0,4977707.0,11.4,10.2,None,27.5464675884242,2.65651452338338,2.08344529148785,13.2440099188527,8.95,252708051420.839,3.30452221459186,6149300857.01398,3388362652.23275,7701.61213093291,1.15,75.8983187385392,74.2,80.7,None,None,None,None,1997,Belgium
10156637.0,5191148.0,4965490.0,11.5,10.3,None,27.6347937471831,2.74107634688321,2.15032114802714,13.2812448765184,9.48,279201433224.756,0.259964010292961,6493680781.75896,3708664495.11401,7527.68854493864,1.19,77.6444837949628,73.88,80.66,103.372566223145,57.4932518005371,None,None,1996,Belgium
10136811.0,5180981.0,4955829.0,11.4,10.3,None,28.250550420291,2.67860225798179,2.08121647253985,13.5825894470902,9.34,288025588396.278,1.38009685362263,6324849480.02189,3763409961.68582,7379.73707904784,1.26,77.4056975302647,73.47,80.38,103.540107727051,55.4692993164062,None,None,1995,Belgium
3233526.0,1641713.0,1591814.0,None,None,9.0,33.485071485161,16.8726029349855,19.3054558806349,17.6652702905686,12.66,24473906673.7086,None,-184813959.467033,1182900685.51723,None,None,None,None,None,87.8222198486328,44.6326713562012,87.0107116699219,99.6999969482422,2022,Bosnia and Herzegovina
3270943.0,1660775.0,1610168.0,8.42,15.712,9.0,34.6258675623752,13.8254536895056,16.0159441996363,18.5625510719418,14.9,23649568276.8447,10.5476654008719,-341433993.345452,1187961340.24671,None,None,None,73.108,77.53,88.2447814941406,43.5776786804199,88.8229522705078,None,2021,Bosnia and Herzegovina
3318407.0,1685553.0,1632854.0,8.611,14.094,9.0,34.4322614540901,12.230650756409,13.9201606235975,18.6590291720798,15.87,20226036564.4129,-2.11748023420847,-113047636.242916,1196256777.92856,None,37.71,None,74.04,78.414,88.8544692993164,40.8813400268555,90.1913833618164,None,2020,Bosnia and Herzegovina
3360711.0,1708207.0,1652504.0,8.819,12.266,9.0,31.7118053319525,17.962457027773,20.4695556324813,16.9732814692004,15.69,20482608755.379,5.44516560206034,-34511752.7128029,1116310816.98325,None,36.84,None,75.208,79.22,90.1631317138672,41.597038269043,91.3700790405273,None,2019,Bosnia and Herzegovina
3400129.0,1729892.0,1670236.0,9.067,12.056,9.0,32.1343760650694,15.7248919962049,16.0494546443232,17.8798493929838,18.4,20484053868.9246,6.20804694136564,-117575475.939734,1171438486.16614,None,35.36,None,75.034,79.093,90.6376724243164,43.1571083068848,88.4528198242188,None,2018,Bosnia and Herzegovina
3440027.0,1752004.0,1688023.0,9.02,11.842,9.0,29.505723253453,18.8710894205963,19.9995102960261,16.850958595529,20.53,18326373366.1105,4.92923806536444,-151745725.50945,995314497.972459,None,18.49,None,74.849,78.958,91.3840866088867,46.4159202575684,90.4990997314453,None,2017,Bosnia and Herzegovina
3480986.0,1774917.0,1706069.0,8.953,11.613,9.0,31.2761968333121,17.9572605106358,17.7564872414212,17.8455476540678,25.41,17116926327.6247,6.53516836070386,22949553.1742697,1055359335.43686,None,23.0,None,74.775,78.768,90.997673034668,48.668140411377,90.8496475219727,None,2016,Bosnia and Herzegovina
3524324.0,1799407.0,1724918.0,8.842,12.011,9.0,29.4791475399366,17.8756755893694,16.8238311825682,17.7932621112757,27.69,16404348871.4437,6.61298893690451,110534212.800512,990423546.009849,None,25.25,None,74.18,78.112,91.1704864501953,48.6234397888184,91.679443359375,None,2015,Bosnia and Herzegovina
3571068.0,1825837.0,1745230.0,8.768,12.276,9.0,30.0031914202017,17.0791216108398,17.5350430845779,16.1157555595752,27.52,18558733564.4692,2.33709510319298,151801523.434559,1104440942.6599,3360.89931639498,23.65,77.5220449672342,73.539,77.709,89.467658996582,48.9852485656738,84.5116500854492,None,2014,Bosnia and Herzegovina
3617559.0,1851910.0,1765649.0,8.949,11.055,9.0,29.817724651433,18.8634993763689,19.1832108534413,16.2245409299726,27.49,18179108530.5261,4.09108814471826,242100782.661293,1243703917.92273,3402.29419893359,19.48,92.504002166717,73.945,78.624,88.8709106445312,47.2628288269043,76.28125,99.6624298095703,2013,Bosnia and Herzegovina
3674374.0,1881866.0,1792508.0,9.211,9.888,9.0,30.3600029424025,20.5581737488659,22.6763865639406,16.7219373610532,28.01,17226735995.6905,-1.41008819915616,134678395.227991,1057320474.83593,3413.37054965009,15.28,91.9478033227574,74.406,79.867,89.0230484008789,41.8755912780762,77.2597198486328,None,2012,Bosnia and Herzegovina
3743142.0,1916984.0,1826158.0,8.878,9.851,9.0,28.8834022280913,19.6100646927577,20.9582026037722,16.3006238955606,27.58,18644233537.1093,-0.456246675396471,149971178.524696,1259929833.38984,3270.51445015979,14.16,93.9966429465491,74.492,79.382,88.9700088500977,39.7756309509277,77.8637924194336,99.4623107910156,2011,Bosnia and Herzegovina
3811088.0,1951825.0,1859263.0,9.492,9.499,9.0,30.8597214497242,19.6939404416518,22.7599841033988,16.3188230439966,27.31,17176315803.7298,-0.381978105001039,279670084.104175,1167433332.88189,3068.15271649461,19.57,91.6526353322398,74.341,79.652,88.5761795043945,37.2449798583984,72.0311584472656,None,2010,Bosnia and Herzegovina
3877750.0,1985936.0,1891814.0,9.851,9.29,9.0,31.4770150048625,21.2228976414504,25.7524612537702,16.3802691715519,24.07,17613949091.2294,-1.49488439851049,678319557.408919,1246469009.31961,2785.89388176133,17.43,92.6042908128226,74.067,79.726,108.244560241699,36.3721618652344,None,None,2009,Bosnia and Herzegovina
3943392.0,2019566.0,1923825.0,9.835,9.103,9.0,32.4700293159581,20.5795047556317,22.2741345065564,18.5509352804123,23.41,19112796623.1175,8.75145299052735,706263350.09991,1377511241.79521,2843.23749705837,14.28,92.3193142440759,73.892,79.607,107.445472717285,34.5916786193848,None,None,2008,Bosnia and Herzegovina
4007876.0,2052735.0,1955141.0,9.794,9.383,9.0,32.5798765205813,19.8153981741153,21.3465387972455,18.075735923763,28.98,15778734264.3787,6.52988061394915,468858357.890081,1215744123.70023,2236.84565091335,14.84,91.0714494448242,73.201,78.953,110.146438598633,31.3900508880615,None,None,2007,Bosnia and Herzegovina
4058086.0,2078331.0,1979755.0,9.374,8.901,9.0,30.759427272933,20.5392861676907,21.986012729483,17.8661972424133,31.11,12864841905.9543,8.82120203323684,391899796.8022,1036171581.55621,2212.61944670468,18.12,90.4929297770113,73.174,79.141,None,27.6716403961182,None,None,2006,Bosnia and Herzegovina
4094297.0,2096405.0,1997892.0,9.582,9.242,9.0,31.8203551381525,20.1792405889944,22.4194478734462,18.7361891731477,30.213,11222796336.5426,2.66706314457446,467978447.557801,931196740.428378,2197.69108103296,19.73,88.5097094689123,72.36,78.332,None,24.6647491455078,None,None,2005,Bosnia and Herzegovina
4142860.0,2120890.0,2021970.0,9.842,8.258,8.0,32.8762093450652,19.758867255554,22.7452363760631,19.6117446686546,29.293,10156541538.399,12.05059582546,504484124.439659,871786240.990581,2109.65371748019,20.1,89.0009852036468,73.357,78.692,None,21.4100608825684,None,None,2004,Bosnia and Herzegovina
4183757.0,2141631.0,2042127.0,9.86,8.187,8.0,33.9736382782093,19.3596195363335,23.11118041137,20.5643958977894,28.416,8498894359.38629,3.08462861605301,533295247.591942,688836953.786992,2008.48185016482,20.14,88.8766992747685,72.806,78.55,None,19.2174396514893,None,None,2003,Bosnia and Herzegovina
4198410.0,2149630.0,2048780.0,9.902,8.859,8.0,35.1481666843508,19.0358907137485,23.5225236316877,21.5966949836528,27.432,6728220886.64546,5.24529809475544,508041738.645058,597028924.486447,1873.3282361656,21.21,87.7490470911173,72.21,76.83,None,17.4088096618652,None,None,2002,Bosnia and Herzegovina
4194932.0,2148452.0,2046480.0,9.816,8.187,8.0,36.2589129494102,18.8101330122477,24.0913427337749,22.6015914943834,26.489,5800615466.26648,2.03859056288167,532396484.357128,529049623.4547,1851.7582644963,20.27,87.2958573147568,71.932,77.988,None,17.2063007354736,None,None,2001,Bosnia and Herzegovina
4179350.0,2140676.0,2038674.0,10.068,8.358,8.0,36.4443464141239,19.6453075284158,25.260004009568,22.8715647476581,25.483,5567772768.81188,None,590357724.955956,501181048.208549,1822.29294028976,19.35,87.8938988502679,71.484,77.311,None,15.8103504180908,None,99.7939300537109,2000,Bosnia and Herzegovina
4153014.0,2127624.0,2025390.0,10.556,7.683,8.0,35.9420769269082,20.7320545700079,26.2460259500656,22.9418676799236,24.554,4686256363.04707,None,728054820.935889,621537807.870705,1653.49791741612,28.43,84.8049778882902,72.039,77.871,None,None,None,None,1999,Bosnia and Herzegovina
4115059.0,2109108.0,2005951.0,11.791,8.33,8.0,35.8399620738144,21.7028252930638,27.2146073422507,23.1957143565748,23.596,4116774300.60671,None,809078303.407234,657054057.924563,1610.42648477215,26.74,85.6124493884509,71.197,76.386,None,None,None,None,1998,Bosnia and Herzegovina
4047748.0,2076142.0,1971607.0,12.296,8.314,None,34.9837299448474,22.8596428916756,28.4371258988891,22.8968715729199,22.699,3671909673.04401,None,-228005785.280291,643246815.558436,1277.99457871389,27.6,84.7450839649836,70.753,76.393,None,None,None,None,1997,Bosnia and Herzegovina
3907751.0,2006656.0,1901095.0,11.221,8.425,None,34.1124869567977,24.0151638384904,29.555243770064,22.550751749463,21.838,2786045321.63743,None,-222000000.0,576711390.217969,1085.02307337392,32.85,72.9947078669197,70.413,76.205,None,None,None,None,1996,Bosnia and Herzegovina
3750527.0,1928002.0,1822525.0,10.698,9.709,None,33.0065525526335,25.0712132540128,30.735215159175,21.948467974976,21.066,1866572953.73665,None,-242000000.0,386380573.581746,979.329038292485,33.22,67.9820076188538,66.256,74.331,None,None,None,None,1995,Bosnia and Herzegovina
6465097.0,3329964.0,3135133.0,None,None,11.0,30.0190420500865,6.44648386551718,4.24201043534975,21.5804527419968,4.27,90346169914.9349,None,-2955053664.53107,3488527511.57532,None,None,None,None,None,None,None,None,None,2022,Bulgaria
6877743.0,3542329.0,3335414.0,8.5,21.7,11.0,30.831838242457,6.29186496377912,4.09213993842084,22.6063440201674,5.27,84041493015.6618,9.26039549013021,-3338413255.12487,3670973574.4089,None,None,None,68.1,75.1,87.2791290283203,74.0276489257812,89.5208129882812,98.0599975585938,2021,Bulgaria
6934015.0,3570641.0,3363373.0,8.5,18.0,11.0,30.3211253996519,6.58568866607309,4.24968172048899,22.6009938534408,5.12,70368758395.141,-1.59164155958915,-2410513344.62419,2456039829.46914,None,21.08,None,70.0,77.5,88.9717636108398,74.3762283325195,91.2257766723633,None,2020,Bulgaria
6975761.0,3592085.0,3383675.0,8.8,15.5,11.0,30.0217682095229,6.62174987904013,4.29840326441384,22.2295573440115,4.23,68881010245.5498,7.16150729540566,-1946506782.66843,2233683818.89989,None,19.32,None,71.6,78.8,91.1833114624023,75.3370971679688,91.7858810424805,None,2019,Bulgaria
7025037.0,3618547.0,3406489.0,8.9,15.4,11.0,30.114144270423,6.57773668966644,4.2439697712599,22.4114479319806,5.21,66370132238.3914,2.81907227501199,-2150927480.22462,2247367308.7374,None,19.59,None,71.5,78.6,93.6309509277344,76.2302093505859,94.2781677246094,None,2018,Bulgaria
7075947.0,3645616.0,3430331.0,9.0,15.5,11.0,29.8993110360921,7.01399459888245,4.53755428501061,22.5485662198492,6.16,59309748166.1179,4.67481286738854,-1302506209.20696,2397998036.1578,None,17.11,None,71.4,78.4,95.1726913452148,76.0799179077148,95.4790115356445,None,2017,Bulgaria
7127822.0,3672681.0,3455141.0,9.1,15.1,11.0,29.7897969539673,6.75356767011514,4.25448764747516,22.3800693279535,7.57,53964253211.84,5.99581805860848,-1655039334.42753,2188195710.00057,None,17.71,None,71.3,78.5,96.8762893676758,75.474853515625,96.3031005859375,None,2016,Bulgaria
7177991.0,3699155.0,3478837.0,9.2,15.3,11.0,29.894935068809,6.85587259920601,4.33712144683629,22.7553947225286,9.14,50811995688.6771,2.82606993092141,-1565843544.36124,2063970955.29839,None,17.85,None,71.2,78.2,98.7655868530273,74.0448913574219,97.0696487426758,None,2015,Bulgaria
7223938.0,3723787.0,3500151.0,9.4,15.1,11.0,30.115262050101,7.00793396390826,4.56850704056472,23.228391193142,11.42,57157782909.9307,2.82038136149801,-490537291.128919,2605661594.892,4708.92745757231,17.15,71.0459225220269,71.1,78.0,99.7107009887695,69.5866012573242,98.9712066650391,None,2014,Bulgaria
7265115.0,3745957.0,3519159.0,9.2,14.4,11.0,30.1870664255434,6.65978379042577,4.44827229675124,23.8498800416109,12.94,55852123989.9504,-0.888747775058064,-1236221905.34392,2521956270.79514,4639.70632261155,18.24,70.2084792905056,71.3,78.6,99.5608215332031,65.3930816650391,98.4462738037109,None,2013,Bulgaria
7305888.0,3768443.0,3537445.0,9.5,15.0,11.0,31.3218624588714,6.4400633249887,4.29553721320649,25.1049244543928,12.27,54288135058.7926,2.88586867728067,-719988175.786639,2405040399.39565,4761.9125833848,15.63,72.1871003864391,70.9,77.9,100.363082885742,62.1616516113281,99.5272598266602,None,2012,Bulgaria
7348328.0,3792364.0,3555965.0,9.6,14.7,11.0,31.4547252625293,6.77905526459039,4.82102951912306,23.9310672469809,11.26,57737040780.0157,4.53361365266156,-1807522596.25649,2691336559.67547,4863.69144110061,13.22,75.0439512978541,70.7,77.8,101.120269775391,59.8246803283691,99.9665908813477,97.8650512695312,2011,Bulgaria
